Time,IndexTipX,IndexTipY,IndexTipZ,Trial
0.271746,-0.244981,5.437631,-0.240167,20
0.283102,-0.243611,5.439636,-0.232386,20
0.294163,-0.243028,5.441274,-0.224514,20
0.304367,-0.242105,5.443272,-0.217271,20
0.316061,-0.241056,5.445688,-0.209203,20
0.327400,-0.239038,5.448808,-0.202450,20
0.338108,-0.237939,5.451111,-0.194985,20
0.349684,-0.234192,5.453837,-0.189802,20
0.366488,-0.229508,5.456383,-0.185898,20
0.371641,-0.230438,5.457282,-0.177046,20
0.382221,-0.228604,5.458149,-0.172187,20
0.394768,-0.227157,5.458172,-0.166957,20
0.405220,-0.226235,5.457490,-0.161114,20
0.415747,-0.226295,5.456532,-0.154133,20
0.427349,-0.223363,5.454312,-0.149360,20
0.438297,-0.221727,5.452425,-0.142424,20
0.449392,-0.219433,5.449282,-0.135547,20
0.460455,-0.217314,5.445704,-0.127571,20
0.471859,-0.216340,5.441494,-0.117873,20
0.482735,-0.215274,5.435433,-0.108145,20
0.494124,-0.214403,5.429597,-0.098108,20
0.504786,-0.214078,5.421709,-0.087513,20
0.515797,-0.214065,5.413572,-0.075780,20
0.527493,-0.214028,5.403311,-0.064806,20
0.537808,-0.214066,5.395535,-0.055320,20
0.549921,-0.215129,5.383669,-0.044793,20
0.560585,-0.217098,5.373317,-0.034956,20
0.571682,-0.219313,5.365070,-0.025469,20
0.581987,-0.221831,5.355590,-0.018066,20
0.594135,-0.223673,5.346809,-0.009912,20
0.605234,-0.224552,5.337861,-0.002111,20
0.615633,-0.225883,5.331296,0.004475,20
0.628199,-0.227283,5.320894,0.013197,20
0.638151,-0.226815,5.313136,0.018231,20
0.649014,-0.225232,5.304193,0.024558,20
0.660284,-0.223642,5.298024,0.029230,20
0.671230,-0.222899,5.294125,0.031768,20
0.002565,-0.222233,5.289495,0.035089,21
0.013872,-0.222397,5.286584,0.037540,21
0.025694,-0.222836,5.283531,0.041442,21
0.036253,-0.223306,5.281481,0.044722,21
0.047575,-0.223430,5.279171,0.047879,21
0.057898,-0.223687,5.277567,0.050550,21
0.069290,-0.223896,5.275950,0.052773,21
0.080482,-0.223595,5.274981,0.054181,21
0.091936,-0.223966,5.274524,0.054392,21
0.102877,-0.224637,5.274131,0.054335,21
0.113993,-0.225573,5.274285,0.054412,21
0.126089,-0.225368,5.275165,0.053940,21
0.141726,-0.225631,5.276045,0.053609,21
0.147440,-0.224928,5.276353,0.053589,21
0.158213,-0.224590,5.277298,0.053919,21
0.169001,-0.222996,5.278312,0.053212,21
0.180267,-0.221765,5.279468,0.052093,21
0.191261,-0.219628,5.280452,0.050139,21
0.202595,-0.218149,5.281874,0.047660,21
0.213736,-0.216738,5.283311,0.044845,21
0.224699,-0.215429,5.285326,0.041094,21
0.235794,-0.214627,5.286909,0.037433,21
0.247454,-0.213658,5.289246,0.032043,21
0.257349,-0.213671,5.291031,0.025625,21
0.271948,-0.213331,5.293848,0.016685,21
0.290394,-0.213111,5.297546,0.003090,21
0.295738,-0.214095,5.297915,-0.012007,21
0.302198,-0.216941,5.299123,-0.032417,21
0.311478,-0.220861,5.300294,-0.051893,21
0.322039,-0.229505,5.301032,-0.083041,21
0.333616,-0.237989,5.302688,-0.116435,21
0.344479,-0.246831,5.303424,-0.152883,21
0.356140,-0.257234,5.302693,-0.193551,21
0.366854,-0.267786,5.301270,-0.236627,21
0.377697,-0.280401,5.297935,-0.281573,21
0.389141,-0.295097,5.294045,-0.329328,21
0.405117,-0.309600,5.290775,-0.377702,21
0.410946,-0.327401,5.283071,-0.421327,21
0.421890,-0.346705,5.275661,-0.468261,21
0.433556,-0.364900,5.266739,-0.512824,21
0.445059,-0.381983,5.258369,-0.556314,21
0.456097,-0.400041,5.249317,-0.595372,21
0.466557,-0.418667,5.240181,-0.631869,21
0.478458,-0.439774,5.230087,-0.665934,21
0.495888,-0.460353,5.222184,-0.695724,21
0.500326,-0.485199,5.211704,-0.718964,21
0.511717,-0.508571,5.204021,-0.736797,21
0.522465,-0.529550,5.196882,-0.752919,21
0.533653,-0.547265,5.192075,-0.762514,21
0.544272,-0.560505,5.189334,-0.770660,21
0.555872,-0.573747,5.186835,-0.776995,21
0.573137,-0.580460,5.185619,-0.783882,21
0.578230,-0.586591,5.183846,-0.787486,21
0.589346,-0.589885,5.183884,-0.791813,21
0.600079,-0.591807,5.183819,-0.796430,21
0.610870,-0.593028,5.184214,-0.799906,21
0.621780,-0.594460,5.185636,-0.801369,21
0.633238,-0.595318,5.188007,-0.801065,21
0.650133,-0.595257,5.191279,-0.803876,21
0.655634,-0.596117,5.193033,-0.801789,21
0.666882,-0.598786,5.195404,-0.801854,21
0.679596,-0.603514,5.197308,-0.803109,21
0.689865,-0.609323,5.198420,-0.805323,21
0.700012,-0.614966,5.199809,-0.808136,21
0.712669,-0.620916,5.201240,-0.812696,21
0.723330,-0.627670,5.203059,-0.818262,21
0.739790,-0.634697,5.206000,-0.824842,21
0.746332,-0.640895,5.208141,-0.824237,21
0.756910,-0.649397,5.210098,-0.825822,21
0.768436,-0.660202,5.210546,-0.832890,21
0.780356,-0.673058,5.213689,-0.833277,21
0.790949,-0.681305,5.215999,-0.833906,21
0.802273,-0.690405,5.219549,-0.834153,21
0.813032,-0.696987,5.222560,-0.835666,21
0.824171,-0.702745,5.226737,-0.838494,21
0.835400,-0.707802,5.229284,-0.842145,21
0.846609,-0.713825,5.232375,-0.846389,21
0.857838,-0.718783,5.235260,-0.849643,21
0.868660,-0.721542,5.238229,-0.855108,21
0.880541,-0.722208,5.241795,-0.861534,21
0.897366,-0.722701,5.245843,-0.872817,21
0.901131,-0.721621,5.248490,-0.872746,21
0.913332,-0.719454,5.252614,-0.878940,21
0.924381,-0.717315,5.254674,-0.889321,21
0.934656,-0.715807,5.257083,-0.896738,21
0.946882,-0.713693,5.259141,-0.910004,21
0.957878,-0.712778,5.260919,-0.919071,21
0.968243,-0.711017,5.262674,-0.930808,21
0.980688,-0.709153,5.263912,-0.943875,21
0.991236,-0.707599,5.264977,-0.953751,21
1.001867,-0.704966,5.265862,-0.966622,21
1.013226,-0.702822,5.266511,-0.976985,21
1.024071,-0.700172,5.266811,-0.989162,21
1.035254,-0.698498,5.266248,-0.999401,21
1.046362,-0.697074,5.265364,-1.011683,21
1.057772,-0.694432,5.265249,-1.021495,21
1.068945,-0.692328,5.265106,-1.032986,21
1.079655,-0.690172,5.265104,-1.041086,21
1.090284,-0.686209,5.265121,-1.052054,21
1.101936,-0.682626,5.264179,-1.062623,21
1.114124,-0.679348,5.263198,-1.072680,21
1.123667,-0.676227,5.262108,-1.081984,21
1.135767,-0.671793,5.261142,-1.091936,21
1.147097,-0.666855,5.260352,-1.101089,21
1.157621,-0.662629,5.259675,-1.106601,21
1.167845,-0.655930,5.258361,-1.114567,21
1.180218,-0.648981,5.257369,-1.122222,21
1.190924,-0.642259,5.255083,-1.128182,21
1.201515,-0.633358,5.252944,-1.134317,21
1.213875,-0.624255,5.250523,-1.140227,21
1.223759,-0.616525,5.248284,-1.145560,21
1.234875,-0.609431,5.245743,-1.149247,21
1.246117,-0.601398,5.243211,-1.153271,21
1.257338,-0.595204,5.240535,-1.157490,21
0.008856,-0.585787,5.239201,-1.161422,22
0.020149,-0.577695,5.235592,-1.165054,22
0.030657,-0.570768,5.233077,-1.167556,22
0.041824,-0.562930,5.231111,-1.169125,22
0.053671,-0.555329,5.229800,-1.171024,22
0.063869,-0.548278,5.228702,-1.173179,22
0.075432,-0.541859,5.227054,-1.175741,22
0.087082,-0.536629,5.225204,-1.176560,22
0.097345,-0.531991,5.224423,-1.178714,22
0.108250,-0.527045,5.224102,-1.179997,22
0.120283,-0.523148,5.224133,-1.179447,22
0.131067,-0.519851,5.224896,-1.179544,22
0.141462,-0.517364,5.225544,-1.179386,22
0.153742,-0.515075,5.226934,-1.178965,22
0.164600,-0.513081,5.228563,-1.179488,22
0.175512,-0.511532,5.230284,-1.179393,22
0.186636,-0.510895,5.232243,-1.178524,22
0.197180,-0.508602,5.234572,-1.177757,22
0.208315,-0.507790,5.238531,-1.176950,22
0.219786,-0.506832,5.240634,-1.175470,22
0.230915,-0.506106,5.243090,-1.174418,22
0.241512,-0.505444,5.246270,-1.175091,22
0.253330,-0.504760,5.249018,-1.176635,22
0.263424,-0.504446,5.251678,-1.177656,22
0.275066,-0.505110,5.254635,-1.177688,22
0.287014,-0.507589,5.260293,-1.177924,22
0.297121,-0.508709,5.263287,-1.177341,22
0.308380,-0.512824,5.265376,-1.175574,22
0.320593,-0.518917,5.270239,-1.173653,22
0.330994,-0.521001,5.273781,-1.173165,22
0.341229,-0.525951,5.278249,-1.172056,22
0.353735,-0.531551,5.283579,-1.170151,22
0.363960,-0.537137,5.288423,-1.168057,22
0.375427,-0.541291,5.292022,-1.166663,22
0.386850,-0.547478,5.295968,-1.164317,22
0.397236,-0.551533,5.298666,-1.162124,22
0.408197,-0.557861,5.302144,-1.158279,22
0.419630,-0.563293,5.305689,-1.153745,22
0.430733,-0.569738,5.310761,-1.147531,22
0.441717,-0.574382,5.314260,-1.139535,22
0.453110,-0.578991,5.318210,-1.131969,22
0.463188,-0.583275,5.322278,-1.124912,22
0.475016,-0.586621,5.327088,-1.116725,22
0.487179,-0.589912,5.332391,-1.107435,22
0.497072,-0.590259,5.336416,-1.101156,22
0.508606,-0.590116,5.342968,-1.092014,22
0.520189,-0.588673,5.348985,-1.083514,22
0.530720,-0.586235,5.353040,-1.077896,22
0.541199,-0.582959,5.357193,-1.070709,22
0.553661,-0.579487,5.360200,-1.064576,22
0.564014,-0.576133,5.362770,-1.059828,22
0.574760,-0.572267,5.364382,-1.057258,22
0.587091,-0.569697,5.366621,-1.051881,22
0.596933,-0.565566,5.367692,-1.049006,22
0.608315,-0.560819,5.370697,-1.044516,22
0.620583,-0.556455,5.373908,-1.038958,22
0.631044,-0.550994,5.374574,-1.037765,22
0.641666,-0.545109,5.374824,-1.036085,22
0.653044,-0.538384,5.373630,-1.037852,22
0.663704,-0.531654,5.372068,-1.038310,22
0.674578,-0.522555,5.370584,-1.039284,22
0.686546,-0.512597,5.369168,-1.036293,22
0.697121,-0.503033,5.367779,-1.034383,22
0.708361,-0.494398,5.366069,-1.031060,22
0.720812,-0.488602,5.363290,-1.028416,22
0.737299,-0.484626,5.360579,-1.026299,22
0.741392,-0.483139,5.357624,-1.029674,22
0.753807,-0.481276,5.355532,-1.029568,22
0.763798,-0.477566,5.353732,-1.028208,22
0.775354,-0.473588,5.350194,-1.025383,22
0.787317,-0.468141,5.344190,-1.020713,22
1.220383,-0.444274,5.335421,-1.126017,22
1.230698,-0.444366,5.332755,-1.129627,22
1.242598,-0.444294,5.344612,-1.139899,22
1.259529,-0.449411,5.361744,-1.170869,22
1.263845,-0.449320,5.362559,-1.176677,22
1.275005,-0.447513,5.360710,-1.176998,22
1.286798,-0.444244,5.360374,-1.176983,22
1.297136,-0.440458,5.361405,-1.175026,22
1.308207,-0.437008,5.361428,-1.174757,22
1.320175,-0.434452,5.362107,-1.174912,22
1.330231,-0.432214,5.362123,-1.174627,22
1.341816,-0.430151,5.361934,-1.174822,22
1.354067,-0.427576,5.361558,-1.175421,22
1.363974,-0.424398,5.360398,-1.176170,22
1.380877,-0.421332,5.358253,-1.178181,22
1.386372,-0.416247,5.357876,-1.178832,22
1.397848,-0.410963,5.356624,-1.180414,22
1.408144,-0.404575,5.355548,-1.181926,22
1.420229,-0.397420,5.354802,-1.183069,22
1.430496,-0.389320,5.355104,-1.182817,22
1.441647,-0.381212,5.356496,-1.180780,22
1.458443,-0.373471,5.358747,-1.177976,22
1.463274,-0.366319,5.360955,-1.175209,22
1.474873,-0.359275,5.363423,-1.172290,22
1.486288,-0.354481,5.365890,-1.169080,22
1.497658,-0.350671,5.368185,-1.165748,22
1.507801,-0.346667,5.370622,-1.161415,22
1.519438,-0.342690,5.375213,-1.155810,22
1.529694,-0.339349,5.379653,-1.149757,22
1.546888,-0.334512,5.386556,-1.140110,22
1.552906,-0.334100,5.388742,-1.135663,22
1.563763,-0.331224,5.394012,-1.127939,22
1.574718,-0.330094,5.398609,-1.121088,22
1.586304,-0.327648,5.404167,-1.113134,22
1.597134,-0.327454,5.406672,-1.104454,22
1.607380,-0.328008,5.409742,-1.095483,22
1.619257,-0.328791,5.411379,-1.086946,22
0.010725,-0.329785,5.411942,-1.077831,23
0.021833,-0.331990,5.412460,-1.071158,23
0.033022,-0.333926,5.411511,-1.064344,23
0.043398,-0.335798,5.410634,-1.056716,23
0.055038,-0.338348,5.409854,-1.049888,23
0.065884,-0.339544,5.408998,-1.043603,23
0.077368,-0.339405,5.408325,-1.039816,23
0.094534,-0.337759,5.406047,-1.033787,23
0.101095,-0.335921,5.404619,-1.031083,23
0.110107,-0.333298,5.402740,-1.027256,23
0.121611,-0.329391,5.398427,-1.021751,23
0.133406,-0.326851,5.393097,-1.017694,23
0.143358,-0.323936,5.393292,-1.014517,23
0.154745,-0.319968,5.395736,-1.011908,23
0.166307,-0.316684,5.402470,-1.010054,23
0.177057,-0.313026,5.412168,-1.008510,23
0.187313,-0.310220,5.418345,-1.005955,23
0.200075,-0.308812,5.422743,-1.004091,23
0.210474,-0.305975,5.424759,-1.002656,23
0.220944,-0.305492,5.426243,-1.002520,23
0.233355,-0.305131,5.427555,-1.004254,23
0.243891,-0.305966,5.428058,-1.007210,23
0.254784,-0.307760,5.428371,-1.010921,23
0.265759,-0.311014,5.428547,-1.017606,23
0.276798,-0.313298,5.428454,-1.024955,23
0.287935,-0.316965,5.428800,-1.034369,23
0.299183,-0.318894,5.427741,-1.044047,23
0.310289,-0.321866,5.425079,-1.054227,23
0.321245,-0.322297,5.422021,-1.064512,23
0.332644,-0.322444,5.419566,-1.072008,23
0.343006,-0.322323,5.416917,-1.079861,23
0.354544,-0.323238,5.415042,-1.088097,23
0.365974,-0.327339,5.412049,-1.096097,23
0.376768,-0.329474,5.409622,-1.103129,23
0.387224,-0.334809,5.407290,-1.110041,23
0.399403,-0.340476,5.404837,-1.116793,23
0.418024,-0.352253,5.401298,-1.123499,23
0.423954,-0.353238,5.399866,-1.127458,23
0.433161,-0.357171,5.398142,-1.131011,23
0.442528,-0.363331,5.396646,-1.133862,23
0.453970,-0.371256,5.395144,-1.135438,23
0.464550,-0.380586,5.393308,-1.135223,23
0.476610,-0.388998,5.392052,-1.133162,23
0.487154,-0.397536,5.391352,-1.129688,23
0.497963,-0.405255,5.390944,-1.125345,23
0.509201,-0.413846,5.391060,-1.117481,23
0.520481,-0.421518,5.392420,-1.108112,23
0.531464,-0.426769,5.393353,-1.097235,23
0.547470,-0.434773,5.393337,-1.081478,23
0.553429,-0.435077,5.393902,-1.076782,23
0.004885,-0.439057,5.393791,-1.067458,24
0.017075,-0.439237,5.392733,-1.060006,24
0.027275,-0.439061,5.392364,-1.052685,24
0.038136,-0.437462,5.392199,-1.046680,24
0.049068,-0.434341,5.391623,-1.041409,24
0.060541,-0.431052,5.391864,-1.037670,24
0.071451,-0.426236,5.392079,-1.035621,24
0.082615,-0.422226,5.392068,-1.032884,24
0.093912,-0.415243,5.392367,-1.031787,24
0.110298,-0.411394,5.392338,-1.032124,24
0.115641,-0.406091,5.393488,-1.031893,24
0.126829,-0.402663,5.394550,-1.032056,24
0.138409,-0.399555,5.395355,-1.031909,24
0.149658,-0.398405,5.396184,-1.032958,24
0.160048,-0.398540,5.396547,-1.033003,24
0.171963,-0.399023,5.397055,-1.033827,24
0.182737,-0.400805,5.397572,-1.034912,24
0.201037,-0.402515,5.397816,-1.037029,24
0.207439,-0.404206,5.398787,-1.035207,24
0.224819,-0.402683,5.398873,-1.037108,24
0.229034,-0.400953,5.399988,-1.036931,24
0.237917,-0.398924,5.400454,-1.038579,24
0.249781,-0.394792,5.400599,-1.044537,24
0.260620,-0.388575,5.400634,-1.050596,24
0.271368,-0.381694,5.400635,-1.057743,24
0.282990,-0.372264,5.400728,-1.068178,24
0.294125,-0.363460,5.400029,-1.075649,24
0.305056,-0.353706,5.400322,-1.083930,24
0.316013,-0.344822,5.398526,-1.092902,24
0.327303,-0.335219,5.397356,-1.102971,24
0.337929,-0.328640,5.395502,-1.112630,24
0.349478,-0.320670,5.394869,-1.122223,24
0.360525,-0.314650,5.393740,-1.130176,24
0.371231,-0.310145,5.393001,-1.136677,24
0.390059,-0.300145,5.394238,-1.142552,24
0.394239,-0.301963,5.392586,-1.146850,24
0.404944,-0.296296,5.392830,-1.151343,24
0.415648,-0.292487,5.392603,-1.154208,24
0.427296,-0.285267,5.393287,-1.156516,24
0.438229,-0.279759,5.393878,-1.157974,24
0.449785,-0.269865,5.396771,-1.156106,24
0.460197,-0.261707,5.398479,-1.155675,24
0.471462,-0.252712,5.400637,-1.154555,24
0.483040,-0.241366,5.402012,-1.153599,24
0.493975,-0.232456,5.402056,-1.153452,24
0.505159,-0.221331,5.401889,-1.151819,24
0.516010,-0.212505,5.401656,-1.151201,24
0.527393,-0.202296,5.401376,-1.148793,24
0.537491,-0.194817,5.401627,-1.146145,24
0.549458,-0.184349,5.402074,-1.143506,24
0.560429,-0.176296,5.402552,-1.140800,24
0.571257,-0.168432,5.402715,-1.138449,24
0.587929,-0.156945,5.403280,-1.134055,24
0.593046,-0.152834,5.402799,-1.133438,24
0.605570,-0.144726,5.403516,-1.129925,24
0.615568,-0.140059,5.404446,-1.126328,24
0.007620,-0.135593,5.406385,-1.120820,25
0.019850,-0.135258,5.406965,-1.117336,25
0.030691,-0.135937,5.407365,-1.113744,25
0.040831,-0.139283,5.406871,-1.112434,25
0.058451,-0.142523,5.406658,-1.109703,25
0.063200,-0.150115,5.406333,-1.108342,25
0.074680,-0.159883,5.406410,-1.105603,25
0.085142,-0.168105,5.407231,-1.102211,25
0.096611,-0.178106,5.407842,-1.098102,25
0.107760,-0.185807,5.408538,-1.093437,25
0.118990,-0.192581,5.409241,-1.089391,25
0.129826,-0.198653,5.410055,-1.085653,25
0.141020,-0.203335,5.410659,-1.082565,25
0.151913,-0.207391,5.411151,-1.079781,25
0.169006,-0.208970,5.412837,-1.076525,25
0.173685,-0.212136,5.413530,-1.073599,25
0.185123,-0.213835,5.415246,-1.069900,25
0.195620,-0.215584,5.416985,-1.066173,25
0.207365,-0.217156,5.419755,-1.060726,25
0.218672,-0.217611,5.423087,-1.054863,25
0.229326,-0.217936,5.427000,-1.047795,25
0.241255,-0.218267,5.431165,-1.038915,25
0.252529,-0.216342,5.437296,-1.026195,25
0.263189,-0.215711,5.443571,-1.012176,25
0.273514,-0.214217,5.451167,-0.994386,25
0.285309,-0.213146,5.458810,-0.974883,25
0.296520,-0.210051,5.466724,-0.954608,25
0.307135,-0.207931,5.474441,-0.933662,25
0.320126,-0.204631,5.483001,-0.910327,25
0.329536,-0.200042,5.492296,-0.884562,25
0.341082,-0.195864,5.502744,-0.852867,25
0.352484,-0.191423,5.513350,-0.818975,25
0.362995,-0.188892,5.522951,-0.784502,25
0.374098,-0.185389,5.530717,-0.750878,25
0.385593,-0.184228,5.536423,-0.720501,25
0.396095,-0.180728,5.541298,-0.694163,25
0.407171,-0.179064,5.544223,-0.669198,25
0.418284,-0.176799,5.547421,-0.643773,25
0.434393,-0.179128,5.547751,-0.616155,25
0.440470,-0.171540,5.553260,-0.586469,25
0.451954,-0.166962,5.554423,-0.558686,25
0.463244,-0.162222,5.555758,-0.530820,25
0.474047,-0.157385,5.556522,-0.507447,25
0.485607,-0.156283,5.555310,-0.486746,25
0.495892,-0.154068,5.554657,-0.467535,25
0.507338,-0.154815,5.552979,-0.446173,25
0.518845,-0.157420,5.551908,-0.425031,25
0.529905,-0.161508,5.549459,-0.402584,25
0.541248,-0.165186,5.547380,-0.380338,25
0.551186,-0.167052,5.546131,-0.358612,25
0.562754,-0.171116,5.542004,-0.336603,25
0.579411,-0.177042,5.535811,-0.313954,25
0.584703,-0.178214,5.534986,-0.293541,25
0.596273,-0.182563,5.530599,-0.272754,25
0.607155,-0.188317,5.524456,-0.251024,25
0.618513,-0.193292,5.518860,-0.230859,25
0.628841,-0.199269,5.511812,-0.211311,25
0.640787,-0.205824,5.502621,-0.193151,25
0.652384,-0.211396,5.494497,-0.176508,25
0.663109,-0.217684,5.484651,-0.159863,25
0.673603,-0.221748,5.475704,-0.146521,25
0.685186,-0.229119,5.462558,-0.132220,25
0.702396,-0.238354,5.445106,-0.119713,25
0.707672,-0.240036,5.440857,-0.110448,25
0.719076,-0.246086,5.427681,-0.101077,25
0.729225,-0.251800,5.412344,-0.088974,25
0.740818,-0.257556,5.397712,-0.078331,25
0.751854,-0.261393,5.384460,-0.068573,25
0.763199,-0.265836,5.367763,-0.058326,25
0.773720,-0.266951,5.355797,-0.049270,25
0.784895,-0.268698,5.341032,-0.041137,25
0.796442,-0.270091,5.328203,-0.033654,25
0.806913,-0.270750,5.314054,-0.025088,25
0.818470,-0.268987,5.305229,-0.017533,25
0.015833,-0.266902,5.288929,-0.007616,26
0.020704,-0.265036,5.286230,-0.002927,26
0.032181,-0.263358,5.280451,0.001823,26
0.043043,-0.260970,5.272342,0.006303,26
0.054180,-0.259141,5.266686,0.010501,26
0.064930,-0.255912,5.260233,0.015478,26
0.076563,-0.253296,5.256471,0.019139,26
0.087301,-0.250516,5.252797,0.022327,26
0.099485,-0.246571,5.249442,0.025041,26
0.110165,-0.242971,5.246817,0.026959,26
0.120962,-0.240021,5.246050,0.026632,26
0.131588,-0.237973,5.245699,0.026363,26
0.142908,-0.236148,5.245638,0.024974,26
0.153942,-0.235175,5.246349,0.023380,26
0.164547,-0.234046,5.248255,0.022917,26
0.176008,-0.232871,5.249994,0.019989,26
0.187132,-0.231017,5.252465,0.016126,26
0.197823,-0.229759,5.254635,0.009037,26
0.209944,-0.227915,5.257704,-0.001281,26
0.220308,-0.226567,5.260268,-0.013948,26
0.231192,-0.226436,5.262287,-0.031225,26
0.242222,-0.226686,5.265059,-0.050405,26
0.260040,-0.227678,5.269677,-0.075672,26
0.264357,-0.231124,5.269300,-0.099324,26
0.276972,-0.233510,5.272721,-0.128215,26
0.286358,-0.236869,5.275293,-0.159831,26
0.298138,-0.240438,5.278181,-0.194351,26
0.309588,-0.244155,5.283074,-0.229487,26
0.320492,-0.247097,5.287054,-0.263355,26
0.331558,-0.249926,5.293263,-0.295945,26
0.343039,-0.251773,5.301033,-0.329150,26
0.353951,-0.253376,5.306544,-0.362486,26
0.364325,-0.253223,5.314971,-0.397456,26
0.382082,-0.249206,5.330010,-0.438489,26
0.386850,-0.252192,5.327952,-0.467519,26
0.398279,-0.250431,5.336081,-0.499678,26
0.409588,-0.247195,5.346197,-0.531846,26
0.420237,-0.244955,5.352121,-0.562289,26
0.431126,-0.243362,5.358320,-0.592385,26
0.442240,-0.241289,5.366584,-0.624438,26
0.453423,-0.239927,5.371618,-0.653894,26
0.464750,-0.237363,5.377875,-0.684813,26
0.475994,-0.235925,5.380710,-0.712883,26
0.493725,-0.230903,5.390818,-0.747069,26
0.497355,-0.234913,5.386802,-0.767946,26
0.509880,-0.233713,5.390743,-0.796754,26
0.519905,-0.235066,5.391333,-0.818352,26
0.531387,-0.233737,5.395963,-0.840168,26
0.542618,-0.233159,5.399054,-0.858856,26
0.553684,-0.233119,5.402078,-0.872468,26
0.564524,-0.231378,5.406190,-0.887776,26
0.575941,-0.232057,5.409515,-0.898985,26
0.586958,-0.232420,5.413192,-0.910492,26
0.597895,-0.234406,5.416530,-0.917906,26
0.609535,-0.235286,5.421180,-0.926278,26
0.620258,-0.236110,5.425563,-0.931100,26
0.631107,-0.236768,5.428988,-0.935250,26
0.642162,-0.235682,5.433993,-0.938609,26
0.653215,-0.235781,5.437489,-0.939899,26
0.664562,-0.234140,5.441391,-0.940335,26
0.675463,-0.232306,5.444077,-0.939212,26
0.692846,-0.224843,5.449729,-0.937615,26
0.697556,-0.224484,5.450133,-0.938262,26
0.709724,-0.215930,5.453251,-0.936976,26
0.719847,-0.209262,5.455293,-0.936503,26
0.730940,-0.198430,5.457142,-0.935019,26
0.742762,-0.191625,5.458367,-0.934313,26
0.753256,-0.186076,5.458840,-0.934500,26
0.764717,-0.179571,5.460074,-0.934394,26
0.775801,-0.174125,5.460577,-0.935476,26
0.787165,-0.168121,5.460721,-0.935827,26
0.797489,-0.164895,5.461223,-0.934540,26
0.809506,-0.160277,5.462577,-0.931536,26
0.820746,-0.157247,5.465348,-0.926471,26
0.836639,-0.153346,5.468380,-0.919452,26
0.842209,-0.150691,5.469767,-0.914184,26
0.853163,-0.145446,5.472314,-0.906582,26
0.004103,-0.139729,5.474360,-0.899823,27
0.015604,-0.134161,5.476098,-0.892845,27
0.027025,-0.128467,5.477501,-0.885617,27
0.038754,-0.124135,5.477988,-0.880006,27
0.049282,-0.121258,5.478120,-0.875804,27
0.059603,-0.120243,5.477556,-0.874047,27
0.077459,-0.120777,5.477186,-0.872100,27
0.082541,-0.121576,5.477097,-0.871955,27
0.093040,-0.124056,5.477386,-0.870944,27
0.104532,-0.127195,5.478850,-0.868233,27
0.116087,-0.130269,5.480370,-0.864425,27
0.126761,-0.134206,5.482196,-0.859928,27
0.137455,-0.137584,5.483710,-0.855960,27
0.149998,-0.140028,5.485475,-0.851527,27
0.159826,-0.142830,5.487500,-0.847226,27
0.171801,-0.145672,5.489139,-0.843545,27
0.189087,-0.148620,5.490749,-0.840006,27
0.193588,-0.150067,5.492815,-0.834189,27
0.204796,-0.152991,5.495356,-0.830205,27
0.215897,-0.155143,5.497807,-0.825730,27
0.227354,-0.157107,5.500226,-0.820722,27
0.237814,-0.158302,5.501809,-0.815984,27
0.249514,-0.162923,5.502835,-0.812631,27
0.259518,-0.166555,5.504392,-0.810239,27
0.271351,-0.172269,5.505805,-0.808359,27
0.282673,-0.179055,5.507829,-0.807367,27
0.293520,-0.186222,5.509055,-0.806113,27
0.304499,-0.194757,5.509866,-0.805969,27
0.315901,-0.201964,5.509118,-0.806827,27
0.327076,-0.210212,5.506559,-0.807779,27
0.337208,-0.218246,5.503919,-0.808129,27
0.349037,-0.228607,5.499852,-0.811153,27
0.360327,-0.240303,5.495629,-0.811210,27
0.370598,-0.251285,5.493363,-0.808589,27
0.382793,-0.264585,5.489976,-0.805241,27
0.394007,-0.276770,5.488367,-0.798296,27
0.404059,-0.290439,5.486217,-0.789859,27
0.415356,-0.303654,5.484686,-0.780405,27
0.426878,-0.317377,5.482297,-0.770105,27
0.437569,-0.330003,5.481123,-0.758465,27
0.448637,-0.343078,5.478813,-0.746891,27
0.459894,-0.357510,5.476398,-0.734629,27
0.471121,-0.369454,5.473524,-0.719974,27
0.482296,-0.385251,5.470074,-0.707807,27
0.492436,-0.400282,5.466858,-0.696694,27
0.504898,-0.413189,5.459634,-0.689529,27
0.516199,-0.425163,5.454351,-0.684771,27
0.526466,-0.435538,5.448342,-0.681646,27
0.537821,-0.440514,5.442489,-0.680093,27
0.549189,-0.443578,5.436622,-0.677400,27
0.560036,-0.444522,5.431645,-0.676951,27
0.570963,-0.444614,5.427758,-0.676256,27
0.583031,-0.443690,5.422958,-0.676680,27
0.593201,-0.445345,5.419021,-0.677309,27
0.613194,-0.449543,5.410793,-0.675336,27
0.617849,-0.451585,5.409540,-0.674147,27
0.626244,-0.454817,5.406641,-0.672271,27
0.636578,-0.459028,5.404041,-0.668288,27
0.648171,-0.464602,5.400664,-0.661549,27
0.658882,-0.470152,5.397862,-0.657428,27
0.669872,-0.477299,5.394935,-0.651893,27
0.682041,-0.485829,5.391464,-0.646750,27
0.697714,-0.496925,5.387520,-0.640939,27
0.702774,-0.506501,5.385854,-0.636134,27
0.714987,-0.515603,5.383527,-0.631555,27
0.725782,-0.522854,5.381648,-0.627416,27
0.736960,-0.528834,5.380327,-0.624326,27
0.750944,-0.533956,5.378865,-0.623684,27
